epoch,phase,train_loss,val_metric,lr_encoder,lr_head,epoch_time_s,train_time_s,val_time_s,best_val_metric,best_epoch,grad_norm_mean,grad_norm_max,train_recon,train_recon_fg,train_fourier,train_sim,train_std,train_cov,train_vicreg,val_recon,val_recon_fg,val_fourier,val_std,val_cov,val_sim,val_vicreg,val_ssl_loss
1,random+L4,1.969951927204805,1.4077247257890373,0.000175,0.000175,882.3005201816559,802.9923007488251,79.30821943283081,1.4077247257890373,1,1.0802363337823218,1.4711118936538696,0.8399776130274761,1.4081494454408716,0.707374401664807,0.1843448099023177,0.6605872263663386,1.3347099690349555,22.458010885613096,0.8389882034268873,1.4077247257890373,0.7071565381411848,0.7175842942862675,0.6278153918940446,0.10272119333004129,21.135452507282125,1.9028324250517221
2,random+L4+L3,1.1843895435881762,0.9961250370946424,0.00035,0.00035,917.6641376018524,837.7883005142212,79.87583708763123,0.9961250370946424,2,0.3544822217199517,1.5483407974243164,0.47481000428002307,1.0503184985529426,0.3944876916432308,0.017446922394732712,0.4168908013248005,3.2542499881580564,14.112693062589212,0.4553494817224042,0.9961250370946424,0.38536328693916055,0.34014814228847107,4.4882580165205335,0.012482043291474211,13.304012653745454,1.1244037529517865
3,random+L4+L3+L2,1.0957946136502401,0.9686833389874162,0.0003488996367313175,0.0003488996367313175,932.0316097736359,852.968189239502,79.06342053413391,0.9686833389874162,3,0.3684347317514061,4.480343818664551,0.45663576378869863,1.0028138352226625,0.38530927891928723,0.013124119406823138,0.3389508872310077,3.904239747970382,12.706114925489835,0.44480192928478635,0.9686833389874162,0.381020599603653,0.2633843502094006,6.311531481249579,0.007097833012712413,13.073586062727303,1.1022914582285388
4,random+L4+L3+L2+L1,1.0431584673333754,0.9570751461489447,0.0003456123846318191,0.0003456123846318191,962.802649974823,882.6955993175507,80.10705065727234,0.9570751461489447,4,0.3508559475007233,3.653132677078247,0.4434810832051412,0.9712975229496604,0.3804478762568506,0.008273957703945347,0.2994552982593972,4.224226462511928,11.917457876029921,0.4362360212309607,0.9570751461489447,0.3773553151508858,0.23214951085633245,6.748966881324505,0.004981920742911512,12.677252657660123,1.0738722168166062
5,full,1.0147957219485124,0.9345192683154139,0.00034017958280396435,0.00034017958280396435,958.4387490749359,878.7810997962952,79.65764927864075,0.9345192683154139,5,0.24206102061216817,0.5165995359420776,0.43420242870146514,0.946996103903633,0.375547170341929,0.006604076954864674,0.27981462144504293,4.3762886984948,11.53675615641237,0.42997024018189,0.9345192683154139,0.37298391173625817,0.21381854856836385,6.992601368345063,0.004045827863416795,12.43921082595299,1.0556606366716583
6,full,0.9983154564090302,0.9353559502239885,0.0003326695518829233,0.0003326695518829233,962.2550919055939,882.402756690979,79.85233521461487,0.9345192683154139,5,0.2034705952152701,0.4096873998641968,0.42879197863073437,0.9323032623145477,0.3722248550938682,0.005819734612671212,0.2682704547751535,4.463769601532286,11.316024331958747,0.42556755686628406,0.9353559502239885,0.37084091120752793,0.20124746663817045,7.114564846301901,0.003753995237037026,12.239601411490606,1.0412560450619666
7,full,0.9876827257542522,0.9180424850562523,0.0003231767348649497,0.0003231767348649497,973.2658677101135,894.1022615432739,79.1636061668396,0.9180424850562523,7,0.17224471160764893,0.3156411349773407,0.42571975581027977,0.923686278241178,0.3704035349555908,0.005398114642522589,0.26035920884803027,4.52124541924775,11.165178499338817,0.4232936071938482,0.9180424850562523,0.36888631582260134,0.18629825885953574,7.575513310268008,0.0034667380330762987,12.319638245681237,1.0429643951613328
8,full,0.9798097754457246,0.9266355707727629,0.0003118205094319052,0.0003118205094319052,985.6775314807892,907.2535734176636,78.42395806312561,0.9180424850562523,7,0.15814596659681,0.31022346019744873,0.4235415240875417,0.9175553706708861,0.3689253040663669,0.005097153505161862,0.2544041996353243,4.564045910089294,11.051579751120023,0.4225931058669912,0.9266355707727629,0.36860121447464517,0.1666004411105452,8.310358132987187,0.003299441858162654,12.557855191724054,1.0541718922812364
9,full,0.973811335907392,0.9126669411001535,0.0002987436867076458,0.0002987436867076458,973.4306883811951,894.9445743560791,78.48611402511597,0.9126669411001535,9,0.14405194948215974,0.2990669310092926,0.4218189083953942,0.9128429128622716,0.36775975390994475,0.004859299947110582,0.24991643771620617,4.596902913476792,10.966296374432149,0.42005315114711894,0.9126669411001535,0.36681577912692365,0.15982013827767866,8.516700455238079,0.0033467889634956572,12.595873641967774,1.0535149890801003
10,full,0.9685819756491053,0.9126300548685008,0.00028411071532527836,0.00028411071532527836,963.9461667537689,885.6531074047089,78.29305934906006,0.9126300548685008,10,inf,inf,0.420567801005087,0.9094511391195051,0.3669900102483714,0.0046110849965369455,0.2457712245933666,4.627327543094846,10.886885260511761,0.4191970307251503,0.9126300548685008,0.36638612130592607,0.15715918140164736,8.332794133548079,0.003196454019253624,12.341685012291217,1.0399451539434235
