image_index,source_image,source_npy,source_path,n_patches,worst_channel,worst_hp_var_ratio,worst_hf_energy_frac,noisy_channels,flagged,error,dyn_ch0,dyn_ch1,dyn_ch2,hf_ch0,hf_ch1,hf_ch2,hp_ch0,hp_ch1,hp_ch2,std_ch0,std_ch1,std_ch2
0,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2.1.hrmin1_Multichannel Z-Stack_20251017_01.vsi,2.1.hrmin1_Multichannel Z-Stack_20251017_01.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2.1.hrmin1_Multichannel Z-Stack_20251017_01.vsi,324,ch2,0.1927087449675281,0.1576498561243107,,False,,0.6358839273452759,0.6352313160896301,0.6111111044883728,0.06898568368873818,0.06142890029030832,0.1576498561243107,0.11482721515964858,0.09889997110550276,0.1927087449675281,0.1252182424068451,0.12569822371006012,0.12214075028896332
1,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2.1.hrmin2_Multichannel Z-Stack_20251017_02.vsi,2.1.hrmin2_Multichannel Z-Stack_20251017_02.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2.1.hrmin2_Multichannel Z-Stack_20251017_02.vsi,324,ch2,0.17190349923773274,0.13874349483257314,,False,,0.6627026796340942,0.7148648500442505,0.6995305418968201,0.06303428874071883,0.04761686611589175,0.13874349483257314,0.10672876863964008,0.08110387989851078,0.17190349923773274,0.13401924073696136,0.1476651281118393,0.1457332968711853
2,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_1_harmin_10_Multichannel Z-Stack_20251017_10.vsi,2_1_harmin_10_Multichannel Z-Stack_20251017_10.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_1_harmin_10_Multichannel Z-Stack_20251017_10.vsi,324,ch2,0.18341097866987735,0.14900099811636547,,False,,0.6320960521697998,0.6318926811218262,0.6702702641487122,0.05951736020307085,0.053112479149407706,0.14900099811636547,0.10335032762669966,0.09140870280626756,0.18341097866987735,0.1254929155111313,0.12405475974082947,0.13472707569599152
3,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_1_harmin_3_Multichannel Z-Stack_20251017_03.vsi,2_1_harmin_3_Multichannel Z-Stack_20251017_03.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_1_harmin_3_Multichannel Z-Stack_20251017_03.vsi,324,ch2,0.1863010514561488,0.1511324680300208,,False,,0.627121567725708,0.6472392678260803,0.6775956153869629,0.06381833560291653,0.05472964550695616,0.1511324680300208,0.10808150760874999,0.09153321448067189,0.1863010514561488,0.12435270845890045,0.13002827763557434,0.13922201097011566
4,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_1_harmin_4_Multichannel Z-Stack_20251017_04.vsi,2_1_harmin_4_Multichannel Z-Stack_20251017_04.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_1_harmin_4_Multichannel Z-Stack_20251017_04.vsi,324,ch2,0.14956652403333684,0.12418603107329294,,False,,0.3468376696109772,0.6993103623390198,0.7049180269241333,0.036204047560994455,0.0387464623666531,0.12418603107329294,0.059500029797304434,0.06375261304939385,0.14956652403333684,0.0824974775314331,0.14814810454845428,0.14949189126491547
5,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_1_harmin_4_Multichannel Z-Stack_20251017_05.vsi,2_1_harmin_4_Multichannel Z-Stack_20251017_05.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_1_harmin_4_Multichannel Z-Stack_20251017_05.vsi,324,ch2,0.14917360009037214,0.1207124459666883,,False,,0.6268656849861145,0.6344085931777954,0.6764705777168274,0.050086003543732396,0.047693036253824476,0.1207124459666883,0.08542249804547176,0.07823089722640585,0.14917360009037214,0.12124300003051758,0.1253993660211563,0.13680145144462585
6,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_1_harmin_4_Multichannel Z-Stack_20251017_06.vsi,2_1_harmin_4_Multichannel Z-Stack_20251017_06.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_1_harmin_4_Multichannel Z-Stack_20251017_06.vsi,324,ch2,0.19237786113526573,0.1589079270694979,,False,,0.6373779773712158,0.6524063944816589,0.6724137663841248,0.07375541430045228,0.05874302662449133,0.1589079270694979,0.1202453115806748,0.09374361060516162,0.19237786113526573,0.12603925168514252,0.13003169000148773,0.1352674961090088
7,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_1_harmin_7_Multichannel Z-Stack_20251017_07.vsi,2_1_harmin_7_Multichannel Z-Stack_20251017_07.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_1_harmin_7_Multichannel Z-Stack_20251017_07.vsi,324,ch2,0.253424134912879,0.21905076412491423,,False,,0.583832323551178,0.5237020254135132,0.588652491569519,0.06510822653201356,0.07233444314377012,0.21905076412491423,0.10922936861479526,0.11197773448852147,0.253424134912879,0.11198539286851883,0.09883221983909607,0.11274822056293488
8,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_1_harmin_8_Multichannel Z-Stack_20251017_08.vsi,2_1_harmin_8_Multichannel Z-Stack_20251017_08.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_1_harmin_8_Multichannel Z-Stack_20251017_08.vsi,324,ch2,0.1644905713204515,0.13458913064041983,,False,,0.6245772242546082,0.6429675221443176,0.6632124185562134,0.06154449771035295,0.04967963034397675,0.13458913064041983,0.1047075249590225,0.08298133243719043,0.1644905713204515,0.12500105798244476,0.1294540911912918,0.13547974824905396
9,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_1_harmin_9_Multichannel Z-Stack_20251017_09.vsi,2_1_harmin_9_Multichannel Z-Stack_20251017_09.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_1_harmin_9_Multichannel Z-Stack_20251017_09.vsi,324,ch2,0.16920297538070825,0.1410896814759173,,False,,0.6227327585220337,0.6791530847549438,0.6685393452644348,0.06075954505638112,0.04720252220338775,0.1410896814759173,0.10180875591386648,0.07658448972201795,0.16920297538070825,0.12400820851325989,0.13862673938274384,0.1367838978767395
20,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSIHARMIN_10_Multichannel Z-Stack_20251017_40.vsi,2_2_PSIHARMIN_10_Multichannel Z-Stack_20251017_40.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSIHARMIN_10_Multichannel Z-Stack_20251017_40.vsi,324,ch2,0.18690245569328964,0.16402769553271013,,False,,0.6101523041725159,0.7086834907531738,0.5265957713127136,0.04625239534141741,0.06904984648314835,0.16402769553271013,0.07428293037132615,0.09078859592550387,0.18690245569328964,0.11990799009799957,0.14273418486118317,0.10996750742197037
21,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSIHARMIN_1_Multichannel Z-Stack_20251017_31.vsi,2_2_PSIHARMIN_1_Multichannel Z-Stack_20251017_31.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSIHARMIN_1_Multichannel Z-Stack_20251017_31.vsi,324,ch2,0.27488837438715963,0.24131096524721446,,False,,0.6778425574302673,0.6968838572502136,0.7321428656578064,0.07233487308277511,0.0822253678570042,0.24131096524721446,0.11485368391608056,0.11195392082882243,0.27488837438715963,0.13644863665103912,0.1422612965106964,0.15178775787353516
22,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSIHARMIN_2_Multichannel Z-Stack_20251017_32.vsi,2_2_PSIHARMIN_2_Multichannel Z-Stack_20251017_32.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSIHARMIN_2_Multichannel Z-Stack_20251017_32.vsi,324,ch2,0.2669592942996772,0.23607471374567737,,False,,0.6812412142753601,0.6750788688659668,0.7232142686843872,0.05998486197264561,0.08755186023090714,0.23607471374567737,0.09500951788012633,0.11355258586144495,0.2669592942996772,0.1366390436887741,0.13689976930618286,0.14779183268547058
23,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSIHARMIN_3_Multichannel Z-Stack_20251017_33.vsi,2_2_PSIHARMIN_3_Multichannel Z-Stack_20251017_33.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSIHARMIN_3_Multichannel Z-Stack_20251017_33.vsi,324,ch2,0.2539769131937381,0.22551994586788535,,False,,0.6298342347145081,0.6678832173347473,0.7068965435028076,0.053545437420151304,0.08867653683709871,0.22551994586788535,0.08585302897431767,0.11040311230847613,0.2539769131937381,0.12258164584636688,0.13552631437778473,0.1397840529680252
24,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSIHARMIN_4_Multichannel Z-Stack_20251017_34.vsi,2_2_PSIHARMIN_4_Multichannel Z-Stack_20251017_34.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSIHARMIN_4_Multichannel Z-Stack_20251017_34.vsi,324,ch2,0.2418466415700476,0.21339573673708376,,False,,0.6407034993171692,0.72826087474823,0.7310924530029297,0.058972412645815264,0.059995485367955285,0.21339573673708376,0.09192162605418575,0.07796369115144261,0.2418466415700476,0.12832336127758026,0.15616530179977417,0.15201584994792938
25,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSIHARMIN_5_Multichannel Z-Stack_20251017_35.vsi,2_2_PSIHARMIN_5_Multichannel Z-Stack_20251017_35.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSIHARMIN_5_Multichannel Z-Stack_20251017_35.vsi,324,ch2,0.24027327685058728,0.20870766406524682,,False,,0.6512455344200134,0.6820388436317444,0.7121211886405945,0.06761226358318871,0.07408027503085128,0.20870766406524682,0.10818356648134905,0.10314110839645328,0.24027327685058728,0.12895166873931885,0.13535434007644653,0.14427334070205688
26,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSIHARMIN_6_Multichannel Z-Stack_20251017_36.vsi,2_2_PSIHARMIN_6_Multichannel Z-Stack_20251017_36.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSIHARMIN_6_Multichannel Z-Stack_20251017_36.vsi,324,ch2,0.2386576837417306,0.21142330686121466,,False,,0.6726027131080627,0.7475489974021912,0.7457627058029175,0.06356273497108285,0.05669695088870067,0.21142330686121466,0.0970731287537328,0.07516711962270933,0.2386576837417306,0.1361275315284729,0.1633273810148239,0.15856996178627014
27,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSIHARMIN_7_Multichannel Z-Stack_20251017_37.vsi,2_2_PSIHARMIN_7_Multichannel Z-Stack_20251017_37.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSIHARMIN_7_Multichannel Z-Stack_20251017_37.vsi,324,ch2,0.2467681691145519,0.21396961537804504,,False,,0.6662870049476624,0.6914153099060059,0.7230769395828247,0.06420474045636372,0.06816381431451649,0.21396961537804504,0.10218130829386475,0.09511330628738023,0.2467681691145519,0.13308632373809814,0.1444081962108612,0.15091463923454285
28,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSIHARMIN_8_Multichannel Z-Stack_20251017_38.vsi,2_2_PSIHARMIN_8_Multichannel Z-Stack_20251017_38.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSIHARMIN_8_Multichannel Z-Stack_20251017_38.vsi,324,ch2,0.2452445478678794,0.21456973382565783,,False,,0.6551724076271057,0.6721311211585999,0.7142857313156128,0.06711843495918787,0.07045517563272435,0.21456973382565783,0.106786378570308,0.09856700758775133,0.2452445478678794,0.12846581637859344,0.13166654109954834,0.144679993391037
29,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSIHARMIN_9_Multichannel Z-Stack_20251017_39.vsi,2_2_PSIHARMIN_9_Multichannel Z-Stack_20251017_39.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSIHARMIN_9_Multichannel Z-Stack_20251017_39.vsi,324,ch2,0.2697953333487265,0.23900345529332162,,False,,0.6526772975921631,0.6933701634407043,0.7241379022598267,0.0723366029881175,0.07960743087398583,0.23900345529332162,0.1123316404253259,0.10664905640544434,0.2697953333487265,0.12862107157707214,0.13490217924118042,0.14314351975917816
30,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSI_10_Multichannel Z-Stack_20251017_30.vsi,2_2_PSI_10_Multichannel Z-Stack_20251017_30.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSI_10_Multichannel Z-Stack_20251017_30.vsi,324,ch2,0.15144719124789685,0.12536908279474426,,False,,0.5690954923629761,0.5457627177238464,0.6121495366096497,0.05555752354724632,0.052562139866657975,0.12536908279474426,0.09146949640285548,0.08424970619101553,0.15144719124789685,0.10984443873167038,0.10761113464832306,0.12188813835382462
31,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSI_1_Multichannel Z-Stack_20251017_21.vsi,2_2_PSI_1_Multichannel Z-Stack_20251017_21.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSI_1_Multichannel Z-Stack_20251017_21.vsi,324,ch2,0.22386455893237295,0.19062074212700092,,False,,0.6870629191398621,0.7176470756530762,0.7482993006706238,0.08086795703889035,0.07609808225289368,0.19062074212700092,0.12464493343404516,0.10886940915905072,0.22386455893237295,0.13722307980060577,0.14683252573013306,0.1562410593032837
32,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSI_2_Multichannel Z-Stack_20251017_22.vsi,2_2_PSI_2_Multichannel Z-Stack_20251017_22.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSI_2_Multichannel Z-Stack_20251017_22.vsi,324,ch2,0.22795625347778237,0.19643939265436838,,False,,0.6486486196517944,0.7193460464477539,0.7368420958518982,0.07022871431463601,0.06917889820810116,0.19643939265436838,0.11239023297417489,0.09512900567929544,0.22795625347778237,0.13045822083950043,0.1490408033132553,0.1550625115633011
33,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSI_3_Multichannel Z-Stack_20251017_23.vsi,2_2_PSI_3_Multichannel Z-Stack_20251017_23.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSI_3_Multichannel Z-Stack_20251017_23.vsi,324,ch2,0.24461360898444823,0.21374551104891407,,False,,0.6170886158943176,0.6368159055709839,0.71074378490448,0.06146203753786083,0.06244256193516235,0.21374551104891407,0.10073929685992643,0.09191692020170528,0.24461360898444823,0.11985427141189575,0.12496650964021683,0.14489798247814178
34,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSI_4_Multichannel Z-Stack_20251017_24.vsi,2_2_PSI_4_Multichannel Z-Stack_20251017_24.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSI_4_Multichannel Z-Stack_20251017_24.vsi,324,ch2,0.14881001877297373,0.12602422026358726,,False,,0.6440678238868713,0.6807909607887268,0.5973451137542725,0.06583728910783043,0.07498055950400134,0.12602422026358726,0.10576301931166039,0.10347676802257605,0.14881001877297373,0.12918055057525635,0.13548845052719116,0.11879389733076096
35,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSI_5_Multichannel Z-Stack_20251017_25.vsi,2_2_PSI_5_Multichannel Z-Stack_20251017_25.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSI_5_Multichannel Z-Stack_20251017_25.vsi,324,ch2,0.18820933116993832,0.16014746018232168,,False,,0.6369906067848206,0.6412825584411621,0.7077922224998474,0.05956986975880805,0.06161302188756119,0.16014746018232168,0.09774760113519969,0.0951341320244931,0.18820933116993832,0.1236635074019432,0.12417443841695786,0.14177824556827545
36,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSI_6_Multichannel Z-Stack_20251017_26.vsi,2_2_PSI_6_Multichannel Z-Stack_20251017_26.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSI_6_Multichannel Z-Stack_20251017_26.vsi,324,ch2,0.22430724665361537,0.19081555145491955,,False,,0.6356877088546753,0.6159554719924927,0.6985294222831726,0.0657512760901798,0.06551481736586821,0.19081555145491955,0.1104394888215212,0.10879248167429571,0.22430724665361537,0.12361118942499161,0.11784030497074127,0.141048863530159
37,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSI_7_Multichannel Z-Stack_20251017_27.vsi,2_2_PSI_7_Multichannel Z-Stack_20251017_27.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSI_7_Multichannel Z-Stack_20251017_27.vsi,324,ch2,0.23247739200645942,0.20495997609971192,,False,,0.6420612931251526,0.5320088267326355,0.6935483813285828,0.05586009899085349,0.07164252691145181,0.20495997609971192,0.09160153349338163,0.11219347548593604,0.23247739200645942,0.12206460535526276,0.10187221318483353,0.1358495056629181
38,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSI_8_Multichannel Z-Stack_20251017_28.vsi,2_2_PSI_8_Multichannel Z-Stack_20251017_28.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSI_8_Multichannel Z-Stack_20251017_28.vsi,324,ch2,0.21584183588593933,0.18148775924731517,,False,,0.6193293929100037,0.6119096279144287,0.6838709712028503,0.057035319508955656,0.0759039299648414,0.18148775924731517,0.10002383131073105,0.11807860308001718,0.21584183588593933,0.11850039660930634,0.11612385511398315,0.13776244223117828
39,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSI_9_Multichannel Z-Stack_20251017_29.vsi,2_2_PSI_9_Multichannel Z-Stack_20251017_29.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_2_PSI_9_Multichannel Z-Stack_20251017_29.vsi,324,ch2,0.2201030534076924,0.1864109152659002,,False,,0.6208053827285767,0.6192384958267212,0.673202633857727,0.06008795908071389,0.0716023553675688,0.1864109152659002,0.10286438808355398,0.11274158308395274,0.2201030534076924,0.11855406314134598,0.11738491803407669,0.1327756941318512
40,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_8_LITHIUM_10_Multichannel Z-Stack_20251017_50.vsi,2_8_LITHIUM_10_Multichannel Z-Stack_20251017_50.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_8_LITHIUM_10_Multichannel Z-Stack_20251017_50.vsi,324,ch2,0.0827656467849428,0.057244018044264024,,False,,0.6408056616783142,0.6139705777168274,0.70652174949646,0.037541310164477835,0.03286006304417103,0.057244018044264024,0.07749991138338966,0.06636824540156347,0.0827656467849428,0.1282477229833603,0.12342536449432373,0.1458921730518341
41,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_8_LITHIUM_1_Multichannel Z-Stack_20251017_41.vsi,2_8_LITHIUM_1_Multichannel Z-Stack_20251017_41.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_8_LITHIUM_1_Multichannel Z-Stack_20251017_41.vsi,324,ch2,0.24576925302506206,0.21280659976822863,,False,,0.6734007000923157,0.7280453443527222,0.7322834730148315,0.081814631788975,0.09148632517100704,0.21280659976822863,0.12684236461423645,0.12425045810744696,0.24576925302506206,0.13446040451526642,0.1491607129573822,0.1522378772497177
42,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_8_LITHIUM_2_Multichannel Z-Stack_20251017_42.vsi,2_8_LITHIUM_2_Multichannel Z-Stack_20251017_42.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_8_LITHIUM_2_Multichannel Z-Stack_20251017_42.vsi,324,ch2,0.24859683927272302,0.22175302668750588,,False,,0.6570048332214355,0.6983373165130615,0.7663551568984985,0.07914025625796053,0.06462183789594703,0.22175302668750588,0.12014705876093795,0.09183964835766868,0.24859683927272302,0.13230706751346588,0.14714175462722778,0.1596890091896057
43,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_8_LITHIUM_3_Multichannel Z-Stack_20251017_43.vsi,2_8_LITHIUM_3_Multichannel Z-Stack_20251017_43.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_8_LITHIUM_3_Multichannel Z-Stack_20251017_43.vsi,324,ch2,0.29055964093982173,0.2596780463138326,,False,,0.5826513767242432,0.5306666493415833,0.6880733966827393,0.08085251682544,0.08942054774336762,0.2596780463138326,0.1249953856478936,0.12402814761349576,0.29055964093982173,0.11152523756027222,0.10568322241306305,0.13256613910198212
44,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_8_LITHIUM_4_Multichannel Z-Stack_20251017_44.vsi,2_8_LITHIUM_4_Multichannel Z-Stack_20251017_44.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_8_LITHIUM_4_Multichannel Z-Stack_20251017_44.vsi,324,ch2,0.2925782713929761,0.2613994963942822,,False,,0.5844370722770691,0.6540145874023438,0.7064220309257507,0.08522207817463825,0.08803815132650662,0.2613994963942822,0.12639590368895923,0.12035818838835108,0.2925782713929761,0.11505971103906631,0.13446418941020966,0.13715697824954987
45,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_8_LITHIUM_5_Multichannel Z-Stack_20251017_45.vsi,2_8_LITHIUM_5_Multichannel Z-Stack_20251017_45.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_8_LITHIUM_5_Multichannel Z-Stack_20251017_45.vsi,324,ch2,0.20263075599062325,0.17310118716303743,,False,,0.6792452931404114,0.7351694703102112,0.7278911471366882,0.07267427870232288,0.05963812783778656,0.17310118716303743,0.11488331521296272,0.08520768527819474,0.20263075599062325,0.138650581240654,0.15896062552928925,0.15262605249881744
46,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_8_LITHIUM_6_Multichannel Z-Stack_20251017_46.vsi,2_8_LITHIUM_6_Multichannel Z-Stack_20251017_46.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_8_LITHIUM_6_Multichannel Z-Stack_20251017_46.vsi,324,ch2,0.2119029317768438,0.18442971853152382,,False,,0.6706689596176147,0.7170868515968323,0.7368420958518982,0.07544621582916518,0.0703087594267477,0.18442971853152382,0.11378042135388047,0.09324502250975955,0.2119029317768438,0.13504378497600555,0.14722184836864471,0.15052391588687897
47,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_8_LITHIUM_7_Multichannel Z-Stack_20251017_47.vsi,2_8_LITHIUM_7_Multichannel Z-Stack_20251017_47.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_8_LITHIUM_7_Multichannel Z-Stack_20251017_47.vsi,324,ch2,0.2607994478427248,0.2286766776063001,,False,,0.6444805264472961,0.6383561491966248,0.7083333134651184,0.07451988118824725,0.08219578013666536,0.2286766776063001,0.11667560606226107,0.11357044596995078,0.2607994478427248,0.12660664319992065,0.12899957597255707,0.14124062657356262
48,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_8_LITHIUM_8_Multichannel Z-Stack_20251017_48.vsi,2_8_LITHIUM_8_Multichannel Z-Stack_20251017_48.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_8_LITHIUM_8_Multichannel Z-Stack_20251017_48.vsi,324,ch2,0.22331371433756517,0.19176320011779516,,False,,0.6331210136413574,0.5921052694320679,0.6760563254356384,0.055185195228255865,0.07025690393451722,0.19176320011779516,0.09400990907552939,0.10623601710884892,0.22331371433756517,0.12166766077280045,0.11409573256969452,0.13060760498046875
49,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_8_LITHIUM_9_Multichannel Z-Stack_20251017_49.vsi,2_8_LITHIUM_9_Multichannel Z-Stack_20251017_49.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251017\2_8_LITHIUM_9_Multichannel Z-Stack_20251017_49.vsi,324,ch2,0.20791871447295698,0.17716539707804793,,False,,0.6347032189369202,0.645652174949646,0.6979866027832031,0.06382847677262035,0.05945879807713029,0.17716539707804793,0.10410148584137618,0.08957675121819042,0.20791871447295698,0.12603101134300232,0.12913832068443298,0.13894003629684448
51,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251030\2_2_PSI_3010_Multichannel Z-Stack_20251030_51.vsi,2_2_PSI_3010_Multichannel Z-Stack_20251030_51.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251030\2_2_PSI_3010_Multichannel Z-Stack_20251030_51.vsi,324,ch2,0.24230533242699015,0.20726192454270712,,False,,0.6684881448745728,0.65444016456604,0.7364341020584106,0.07553457651675438,0.06866882500865092,0.20726192454270712,0.12143052890386584,0.10782068737242333,0.24230533242699015,0.13112039864063263,0.12576036155223846,0.1510721892118454
