epoch,phase,train_loss,val_metric,lr_encoder,lr_head,epoch_time_s,train_time_s,val_time_s,best_val_metric,best_epoch,grad_norm_mean,grad_norm_max,train_recon,train_recon_fg,train_fourier,train_sim,train_std,train_cov,train_vicreg,val_recon,val_recon_fg,val_fourier,val_std,val_cov,val_sim,val_vicreg,val_ssl_loss
1,full,6.087211151430212,1.400387823992762,0.00015,0.00015,1716.0290315151215,1544.8811707496643,171.14786076545715,1.400387823992762,1,14.157329287997053,19.90015983581543,0.8391507996554755,1.4007052433637022,0.7078126717381682,0.043051370139593724,0.665012108859109,3.2623419768971167,20.963928910120863,0.8381757637550091,1.400387823992762,0.7076546664895682,0.6704597362156572,3.226252823040403,0.04132878001907776,21.020965602480132,6.100493710616539
2,full,4.211508747075964,1.0651758128199085,0.0003,0.0003,970.2248294353485,890.0826117992401,80.1422176361084,1.0651758128199085,2,1.726876478253698,14.65131950378418,0.4982457767509244,1.1007378726649137,0.39911784556197244,0.00650719175605529,0.46212768191300285,3.121215332139489,14.837087177791478,0.4823557300814267,1.0651758128199085,0.3938339767784908,0.39439170175585253,4.163785566132644,0.008102085858840367,14.226130229029161,4.042826599910342
3,full,3.860876625666589,1.0655496441084764,0.0002990568314839864,0.0002990568314839864,963.175580739975,882.7213888168335,80.45419192314148,1.0651758128199085,2,1.51074505944742,3.3052070140838623,0.48000386791543725,1.0592080859775923,0.39211652304497235,0.009215032535767971,0.3839539100238882,3.6785827880622417,13.507806364012643,0.4719045472556147,1.0655496441084764,0.3900709053565716,0.33786141687426074,4.780215381753855,0.01061985188902452,13.492247140818629,3.8488670283350452
4,full,3.672984470436178,1.015935206413269,0.0002962391868272735,0.0002962391868272735,963.8564581871033,883.8010203838348,80.05543780326843,1.015935206413269,4,inf,inf,0.47071059132737614,1.0392097375052838,0.38898827311542866,0.010808626140190711,0.34413362817804505,3.9199796510986022,12.793535998993857,0.4641899302087981,1.015935206413269,0.38665559476819533,0.30613519056089994,5.098569682548786,0.011710950481737483,13.044723122695396,3.729237273643757
5,full,3.5726972968300426,1.011750094232888,0.0002915824995462551,0.0002915824995462551,965.4823460578918,885.6010735034943,79.88127255439758,1.011750094232888,5,1.1303577603189492,3.030621290206909,0.46192048766587407,1.0172736636060147,0.38592206396482476,0.010987363621432539,0.3236867582505466,4.060817307306945,12.427670342059223,0.4596250996507447,1.011750094232888,0.3846508527624196,0.29827146489044715,5.111896462276064,0.010655113515155069,12.83506088256836,3.6722368322569747
6,full,3.4957873011293588,1.0071026814394983,0.0002851453301853628,0.0002851453301853628,963.5991885662079,883.8105874061584,79.78860116004944,1.0071026814394983,6,1.0152741243228591,2.327127456665039,0.4553859401608537,1.0013096001616284,0.3838312783809893,0.010028358132141339,0.30931957386022696,4.16255390516088,12.146252193333913,0.4503814331416426,1.0071026814394983,0.3827010578122632,0.28197615413830196,5.157735942972117,0.009765050129900718,12.451266078291269,3.567024954434099
7,full,3.4307050754321864,0.9846560905719626,0.0002770086298842426,0.0002770086298842426,966.3534572124481,886.1833112239838,80.17014598846436,0.9846560905719626,7,inf,inf,0.45025628933145956,0.9886114169026445,0.3822026283828759,0.008331652629286325,0.29764979757779947,4.256970784964006,11.90650703424325,0.4471971863302691,0.9846560905719626,0.38114627476396234,0.27156472863822145,5.299337732380834,0.007726805255716217,12.281626148881584,3.521415194149675
8,full,3.376342596451929,0.9706961072724442,0.00026727472237020447,0.00026727472237020447,967.6995902061462,887.6576840877533,80.04190611839294,0.9706961072724442,8,0.8185639474655222,1.979534387588501,0.44693598702001425,0.9803888975568344,0.3807420986790233,0.0067539634358029284,0.2878785048800012,4.336585035719023,11.70239674167399,0.44467329814516265,0.9706961072724442,0.3797886805287723,0.2474147625010589,5.921137181643782,0.00628410172488155,12.263608794376768,3.5143733731631577
9,full,3.333770619396783,0.9721549991903634,0.00025606601717798207,0.00025606601717798207,965.2230525016785,885.0386927127838,80.18435978889465,0.9706961072724442,8,inf,inf,0.44338627612115417,0.9716260699223886,0.37914402044715323,0.00565052905299935,0.2803038579234682,4.397511931284805,11.546371606230004,0.440520363429497,0.9721549991903634,0.3781807496629912,0.24886974291554811,5.710571131212958,0.005353545326868008,12.066153342148354,3.4608405096777553
10,full,3.2976678549512033,0.9556819443044992,0.00024352347027881003,0.00024352347027881003,966.6464624404907,886.7360756397247,79.91038680076599,0.9556819443044992,10,0.6835364775926424,1.4412612915039062,0.4402503741025193,0.9635581128253528,0.3776290293760095,0.0048663760724683165,0.27383875225219256,4.446936552144267,11.414564763110109,0.4383404259023995,0.9556819443044992,0.3765997072746014,0.2383615657173354,5.845746231079102,0.004619018505487976,11.920260850314436,3.422171646973182
