epoch,phase,train_loss,train_dice_loss,train_bce_loss,train_pre_loss,train_post_loss,val_loss,val_dice_pre,val_dice_post,val_dice_mean,lr_encoder,lr_decoder,epoch_time_s,train_time_s,val_time_s,best_val_metric,best_epoch,grad_norm_mean,grad_norm_max
1,frozen,1.569829332068007,0.9059619525910316,0.6638673782776306,1.6941011686664236,1.4455574952464565,1.569877073642643,0.039126414058618116,0.0011317138181920756,0.020129063938405096,8.5e-05,0.001,7292.685875177383,5943.097209453583,1349.5886657238007,0.020129063938405096,1,1.6796483636144133,2.1206214427948
