epoch,phase,train_loss,train_dice_loss,train_bce_loss,train_pre_loss,train_post_loss,val_loss,val_dice_pre,val_dice_post,val_dice_mean,lr_encoder,lr_decoder,epoch_time_s,train_time_s,val_time_s,best_val_metric,best_epoch,grad_norm_mean,grad_norm_max
1,frozen,0.9748811450229199,0.9748811450229199,0.6871752322900874,0.9541384404729409,0.9956238501493281,0.9739125778523435,0.03912525727041724,0.0011316729993692599,0.02012846513489325,8.5e-05,0.001,443.44455790519714,410.1941385269165,33.25041937828064,0.02012846513489325,1,0.17795356110754074,0.33461618423461914
2,full,0.5870219732275472,0.5870219732275472,0.3257124466143724,0.6406748710138306,0.5333690754040747,0.5930036262941445,0.34945524164044395,0.4478743378033486,0.3986647897218963,8.327845137861615e-05,0.0009797464868072487,548.6866681575775,517.1063501834869,31.580317974090576,0.3986647897218963,2,0.005908650181918875,1.4147233963012695
3,full,0.5820672622924103,0.5820672622924103,0.37874015084928475,0.6343972443827711,0.5297372812433411,0.5929986440145506,0.34945524164044395,0.4478743378033486,0.3986647897218963,7.825327514532521e-05,0.0009206267664155906,557.2420310974121,524.9064180850983,32.33561301231384,0.3986647897218963,2,1.0371397885297932e-05,5.259422687231563e-05
4,full,0.5820074275454424,0.5820074275454424,0.43170255046053696,0.6342962672252622,0.5297185875030301,0.5929984142312734,0.34945524164044395,0.4478743378033486,0.3986647897218963,7.033158119267462e-05,0.0008274303669726426,549.9109899997711,517.7266070842743,32.184382915496826,0.3986647897218963,2,5.016475033666767e-07,4.97334185638465e-05
5,full,0.5821578627145154,0.5821578627145154,0.4806760743671787,0.6344800880892082,0.5298356371724723,0.5929984142312734,0.34945524164044395,0.4478743378033486,0.3986647897218963,6.015513805258018e-05,0.0007077075065009433,552.7992174625397,520.6847383975983,32.114479064941406,0.3986647897218963,2,2.5295511774782675e-08,3.0123075589472137e-07
6,full,0.582090846979196,0.582090846979196,0.5097818319780038,0.6342821574549541,0.5298995360943591,0.5929984142312734,0.34945524164044395,0.4478743378033486,0.3986647897218963,4.854838062661463e-05,0.0005711574191366427,544.8060791492462,512.0777368545532,32.72834229469299,0.3986647897218963,2,4.199999610807052e-09,1.7083517889204813e-07
7,full,0.5821613312567141,0.5821613312567141,0.5159068112625493,0.6344726320976141,0.5298500308341902,0.5929984142312734,0.34945524164044395,0.4478743378033486,0.3986647897218963,3.6451619373385385e-05,0.0004288425808633575,541.2306282520294,509.78849744796753,31.44213080406189,0.3986647897218963,2,3.306862709518899e-09,1.3559777300997666e-07
8,full,0.5820251779127857,0.5820251779127857,0.5165878474814641,0.63425369422422,0.5297966617222156,0.5929984142312734,0.34945524164044395,0.4478743378033486,0.3986647897218963,2.4844861947419833e-05,0.0002922924934990568,537.8048522472382,505.6550815105438,32.149770736694336,0.3986647897218963,2,3.4557162988809133e-09,1.4720320962169353e-07
9,full,0.5821130952379889,0.5821130952379889,0.5167625607724236,0.6343289255128972,0.5298972655766989,0.5929984142312734,0.34945524164044395,0.4478743378033486,0.3986647897218963,1.4668418807325389e-05,0.0001725696330273575,538.7282271385193,507.8524680137634,30.87575912475586,0.3986647897218963,2,3.646645619467715e-09,1.9088859914973e-07
10,full,0.5820561131975837,0.5820561131975837,0.5173143052288717,0.6342551283430261,0.5298570982566807,0.5929984142312734,0.34945524164044395,0.4478743378033486,0.3986647897218963,6.746724854674795e-06,7.937323358440934e-05,537.4391176700592,505.84630036354065,31.592817306518555,0.3986647897218963,2,4.503147968035913e-09,3.7176428122620564e-06
11,full,0.5821433561098518,0.5821433561098518,0.5173790368586058,0.6345418597639974,0.5297448531529997,0.5929984142312734,0.34945524164044395,0.4478743378033486,0.3986647897218963,1.7215486213838667e-06,2.025351319275137e-05,539.4138224124908,508.1486921310425,31.265130281448364,0.3986647897218963,2,3.651261770687111e-09,1.7624168435759202e-07
12,full,0.582166193725724,0.582166193725724,0.5173264644090554,0.6343869511412861,0.529945436765727,0.5929984142312734,0.34945524164044395,0.4478743378033486,0.3986647897218963,0.0,0.0,538.4324586391449,507.3971083164215,31.03535032272339,0.3986647897218963,2,3.6630046633122276e-09,1.586575706369331e-07
