epoch,phase,train_loss,val_metric,lr_encoder,lr_head,epoch_time_s,train_time_s,val_time_s,best_val_metric,best_epoch,grad_norm_mean,grad_norm_max,train_recon,train_recon_fg,train_fourier,train_sim,train_std,train_cov,train_vicreg,val_recon,val_recon_fg,val_fourier,val_std,val_cov,val_sim,val_vicreg,val_ssl_loss
1,random+L4,6.8694181979799565,1.413977157658544,0.000175,0.000175,887.878226518631,809.2729544639587,78.60527205467224,1.413977157658544,1,8.819906141129009,12.951322555541992,0.8469149201559875,1.414490559898271,0.7251934933424727,0.20928153544207292,0.6547101163791001,2.4612140369378714,24.061005368554518,0.8459552045526175,1.413977157658544,0.7251412214903996,0.8025511429227632,0.4635287718526248,0.024709677606307226,21.145049312196928,6.13946895270512
2,random+L4+L3,4.080541471396487,1.0831923386146283,0.00035,0.00035,922.9370861053467,844.3142023086548,78.6228837966919,1.0831923386146283,2,1.9776999907899488,16.16761589050293,0.5017502344916204,1.108453761260568,0.40240809088287177,0.020148590204243096,0.42407926649677974,3.193372216418477,14.299068628644651,0.4826322276016762,1.0831923386146283,0.39479687419430964,0.335618027941934,4.802763432469861,0.012489196375526231,13.505444046546673,3.8629412124896874
3,random+L4+L3+L2,3.6871592618205065,0.9821116751637952,0.0003488996367313175,0.0003488996367313175,934.750054359436,856.3544993400574,78.39555501937866,0.9821116751637952,3,inf,inf,0.481249263384408,1.0615307816698507,0.3939639194382846,0.017290863498439727,0.3409783050326482,3.851152233733721,12.807881439390359,0.46829339800209835,0.9821116751637952,0.38756631633331035,0.26697344492221703,6.274088691842967,0.010289527854785837,13.205663049632106,3.773584822950692
4,random+L4+L3+L2+L1,3.463785627502605,0.9872212730605027,0.0003456123846318191,0.0003456123846318191,960.3363797664642,881.6698083877563,78.66657137870789,0.9821116751637952,3,inf,inf,0.4592680961259304,1.008851071351145,0.3861612727625604,0.010160368860433552,0.3023371008550463,4.190186932408737,12.002623673596997,0.45455466180012144,0.9872212730605027,0.3826689798256447,0.22494433306414505,7.212273768720956,0.005782025159689887,12.980432694533775,3.7034895189877215
5,full,3.3506284730931735,0.9673842619205343,0.00034017958280396435,0.00034017958280396435,972.6570229530334,894.1175856590271,78.53943729400635,0.9673842619205343,5,1.1470685378402654,2.611997365951538,0.4489649311165137,0.9843922749253139,0.3821789540259019,0.007343323555620718,0.2819400720663963,4.3592821110976985,11.591367016540715,0.4470004603780549,0.9673842619205343,0.38058463355590555,0.20177883063924723,7.621906655410241,0.004490706308520046,12.778645081355654,3.6454675838865085
6,full,3.29116092777691,0.9877519537662638,0.0003326695518829233,0.0003326695518829233,965.038510799408,886.2096240520477,78.82888674736023,0.9673842619205343,5,0.9560673547897236,1.939673662185669,0.4455818272441443,0.9763351738270075,0.3810097996853978,0.006236089734529128,0.2704775871171907,4.449234087043013,11.367076013717183,0.44121694914225873,0.9877519537662638,0.3800850921663745,0.18964884455861716,7.814997975579623,0.0037441322515750753,12.649822399534028,3.6074733898557465
7,full,3.247121685853034,0.9662175721135633,0.0003231767348649497,0.0003231767348649497,964.6576039791107,885.9544355869293,78.7031683921814,0.9662175721135633,7,0.7909552948606526,1.7339733839035034,0.4410789470228315,0.9654328365541675,0.379173803914544,0.005607918009127667,0.26231562853590845,4.51091532765722,11.209004014547617,0.4374613597475249,0.9662175721135633,0.37760078167093214,0.1782518059015274,7.962526545031317,0.0036057097178980196,12.508964485957705,3.5684784790565227
8,full,3.2137838806842733,0.9631549378921246,0.0003118205094319052,0.0003118205094319052,961.7972266674042,883.145968914032,78.65125775337219,0.9631549378921246,8,0.7049396391386634,1.4103137254714966,0.4363636943780206,0.9529728609268651,0.3764988136437773,0.00525251790549766,0.2563828020099482,4.553737797620106,11.094620799725773,0.4329867924081868,0.9631549378921246,0.37524038224384704,0.15807028751948785,8.797617017811742,0.003308705913288326,12.832091798453495,3.6447621411290663
9,full,3.1875506844257284,0.9445686796615864,0.0002987436867076458,0.0002987436867076458,968.9260010719299,889.7299566268921,79.19604444503784,0.9445686796615864,9,0.630046837991732,1.4724692106246948,0.4328529910624393,0.9436712957964353,0.374424310778182,0.00496150322931253,0.2516459146731653,4.588628372531727,11.00381381087508,0.4303320235219495,0.9445686796615864,0.3734258731891369,0.14777258285160721,9.30429944334359,0.0032149410324877705,13.0789875688224,3.703813171386719
10,full,3.1659190588933557,0.929987815741835,0.00028411071532527836,0.00028411071532527836,971.4929974079132,892.6148302555084,78.87816715240479,0.929987815741835,10,inf,inf,0.4304434916495911,0.937154690500783,0.37299445086370214,0.004688900398866108,0.24771622367248944,4.6168543904836925,10.926982491294298,0.4283700850503198,0.929987815741835,0.37177160957763933,0.14035343240047324,9.241014793001373,0.0030948210957235304,12.827221146945295,3.638893091267553
