source,source_basename,source_stem,is_flagged,matches_exclude_patterns,plate_or_batch,condition_raw,concentration_value,concentration_unit,exposure_hours,replicate,imaging_mode,acquisition_date_yyyymmdd,acquisition_run_sequence,n_patches,damaged_patches,damaged_patches_known,mean_intensity_mean,mean_intensity_min,mean_intensity_max,grid_row_min,grid_row_max,grid_col_min,grid_col_max,channels_values,patch_size_values,condition_tokens,olympus_candidate_count,olympus_matched_by,olympus_metadata,olympus_metadata_error,olympus_metadata_found,olympus_metadata_path,olympus_metadata_suffix
5_LITHIUM_1uM_24hod_1_Multichannel Z-Stack_20251205_206.npy,5_LITHIUM_1uM_24hod_1_Multichannel Z-Stack_20251205_206.npy,5_LITHIUM_1uM_24hod_1_Multichannel Z-Stack_20251205_206,True,False,5,LITHIUM,1.0,uM,24,1,Multichannel Z-Stack,20251205,206,,,,,,,,,,,,,LITHIUM,2,stem,"{""_kind"": ""oex"", ""container"": ""xml"", ""size_bytes"": 35610, ""root_tag"": ""expPlan"", ""xml"": {""@attrs"": {""version"": ""4""}, ""net"": {""attribute"": [{""@attrs"": {""name"": ""net name""}, ""string"": {""@attrs"": {""val"": ""5_LITHIUM_1uM_24hod_1""}}}, {""@attrs"": {""name"": ""online navigation""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""append time lapse""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""inspection mode""}, ""unsigned_short"": {""@attrs"": {""val"": ""1""}}}], ""node"": {""@attrs"": {""name"": ""Z-Stack"", ""nodetype"": ""command"", ""nodeid"": ""7"", ""version"": ""3"", ""id"": ""0""}, ""attribute"": [{""@attrs"": {""name"": ""steps""}, ""unsigned"": {""@attrs"": {""val"": ""71""}}}, {""@attrs"": {""name"": ""stepsize mode gem controller""}, ""integer"": {""@attrs"": {""val"": ""2""}}}, {""@attrs"": {""name"": ""locking mode absolute gem controller""}, ""integer"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""locking mode relative gem controller""}, ""integer"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""manual stepsize gem controller""}, ""double"": {""@attrs"": {""val"": ""1""}}}, {""@attrs"": {""name"": ""efi enabled gem controller""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""autofocus active gem controller""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""step width""}, ""double"": {""@attrs"": {""val"": ""0.14999999999999999445""}}}, {""@attrs"": {""name"": ""start at""}, ""double"": {""@attrs"": {""val"": ""353.5066837575535601""}}}, {""@attrs"": {""name"": ""end at""}, ""double"": {""@attrs"": {""val"": ""342.85668375755358284""}}}, {""@attrs"": {""name"": ""center step width""}, ""double"": {""@attrs"": {""val"": ""10""}}}, {""@attrs"": {""name"": ""relative""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""relative distance away""}, ""double"": {""@attrs"": {""val"": ""25""}}}, {""@attrs"": {""name"": ""relative distance towards""}, ""double"": {""@attrs"": {""val"": ""25""}}}, {""@attrs"": {""name"": ""relative step width""}, ""double"": {""@attrs"": {""val"": ""1""}}}, {""@attrs"": {""name"": ""zdevice""}, ""unsigned"": {""@attrs"": {""val"": ""1757347840""}}}, {""@attrs"": {""name"": ""unitSubType""}, ""integer"": {""@attrs"": {""val"": ""20020""}}}], ""node"": {""@attrs"": {""name"": ""Channels"", ""nodetype"": ""command"", ""nodeid"": ""5"", ""version"": ""0"", ""id"": ""1""}, ""attribute"": [{""@attrs"": {""name"": ""channels name""}, ""string"": {""@attrs"": {""val"": """"}}}, {""@attrs"": {""name"": ""multichannel active gem controller""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""z before channel gem controller""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""autoexposure all channels mode gem controller""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""use transmission overlay gem controller""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}], ""modifier"": {""@attrs"": {""name"": ""Display"", ""nodetype"": ""modifier"", ""nodeid"": ""2"", ""version"": ""1"", ""id"": ""2""}, ""attribute"": [{""@attrs"": {""name"": ""enabled""}, ""unsigned_short"": {""@attrs"": {""val"": ""1""}}}, {""@attrs"": {""name"": ""bAutomaticIntensityScaling""}, ""unsigned_short"": {""@attrs"": {""val"": ""1""}}}, {""@attrs"": {""name"": ""dfLeftOverflow""}, ""double"": {""@attrs"": {""val"": ""0.5""}}}, {""@attrs"": {""name"": ""dfRightOverflow""}, ""double"": {""@attrs"": {""val"": ""0.5""}}}, {""@attrs"": {""name"": ""nLower""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""nUpper""}, ""unsigned_short"": {""@attrs"": {""val"": ""4095""}}}, {""@attrs"": {""name"": ""nDisplayMode""}, ""integer"": {""@attrs"": {""val"": ""1""}}}, {""@attrs"": {""name"": ""sLUTName""}, ""string"": {""@attrs"": {""val"": """"}}}]}, ""node"": [{""@attrs"": {""name"": ""Image"", ""nodetype"": ""command"", ""nodeid"": ""10"", ""version"": ""3"", ""id"": ""3""}, ""attribute"": [{""@attrs"": {""name"": ""binning""}, ""unsigned_short"": {""@attrs"": {""val"": ""1""}}}, {""@attrs"": {""name"": ""full frame size""}, ""point"": {""@attrs"": {""val"": ""2304,2304""}}}, {""@attrs"": {""name"": ""quality""}, ""integer"": {""@attrs"": {""val"": ""2""}}}, {""@attrs"": {""name"": ""rect""}, ""rectangle"": {""@attrs"": {""val"": ""0,0,2304,2304""}}}, {""@attrs"": {""name"": ""image type""}, ""string"": {""@attrs"": {""val"": ""C488""}}}, {""@attrs"": {""name"": ""image name""}, ""string"": {""@attrs"": {""val"": """"}}}, {""@attrs"": {""name"": ""cgs on""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""cgs r""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""cgs g""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""cgs b""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""color mode""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""bit depth""}, ""unsigned"": {""@attrs"": {""val"": ""16""}}}, {""@attrs"": {""name"": ""pixel clock""}, ""double"": {""@attrs"": {""val"": ""480""}}}, {""@attrs"": {""name"": ""gain type""}, ""integer"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""z offset""}, ""double"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""tmo""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""async""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""exposure time""}, ""int64"": {""@attrs"": {""val"": ""100001484""}}}, {""@attrs"": {""name"": ""em gain""}, ""double"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""gain""}, ""double"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""sr_strength""}, ""double"": {""@attrs"": {""val"": ""3""}}}, {""@attrs"": {""name"": ""exposure time 2""}, ""int64"": {""@attrs"": {""val"": ""50002256""}}}, {""@attrs"": {""name"": ""em gain 2""}, ""double"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""gain 2""}, ""double"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""sr_strength 2""}, ""double"": {""@attrs"": {""val"": ""3""}}}, {""@attrs"": {""name"": ""sync_multicam""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""acquisition node active MC group gem controller""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""channel name gem controller""}, ""string"": {""@attrs"": {""val"": """"}}}, {""@attrs"": {""name"": ""light path type gem controller""}, ""integer"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""cached channel exposure time gem controller""}, ""int64"": {""@attrs"": {""val"": ""1000000""}}}, {""@attrs"": {""name"": ""cached channel gain gem controller""}, ""double"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""cached channel gain indexed value gem controller""}, ""double"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""cached channel gain type gem controller""}, ""integer"": {""@attrs"": {""val"": ""0""}}}], ""modifier"": {""@attrs"": {""name"": ""Display"", ""nodetype"": ""modifier"", ""nodeid"": ""2"", ""version"": ""1"", ""id"": ""4""}, ""attribute"": [{""@attrs"": {""name"": ""enabled""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""bAutomaticIntensityScaling""}, ""unsigned_short"": {""@attrs"": {""val"": ""1""}}}, {""@attrs"": {""name"": ""dfLeftOverflow""}, ""double"": {""@attrs"": {""val"": ""0.5""}}}, {""@attrs"": {""name"": ""dfRightOverflow""}, ""double"": {""@attrs"": {""val"": ""0.5""}}}, {""@attrs"": {""name"": ""nLower""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""nUpper""}, ""unsigned_short"": {""@attrs"": {""val"": ""4095""}}}, {""@attrs"": {""name"": ""nDisplayMode""}, ""integer"": {""@attrs"": {""val"": ""1""}}}, {""@attrs"": {""name"": ""sLUTName""}, ""string"": {""@attrs"": {""val"": """"}}}]}}, {""@attrs"": {""name"": ""Image"", ""nodetype"": ""command"", ""nodeid"": ""10"", ""version"": ""3"", ""id"": ""5""}, ""attribute"": [{""@attrs"": {""name"": ""binning""}, ""unsigned_short"": {""@attrs"": {""val"": ""1""}}}, {""@attrs"": {""name"": ""full frame size""}, ""point"": {""@attrs"": {""val"": ""2304,2304""}}}, {""@attrs"": {""name"": ""quality""}, ""integer"": {""@attrs"": {""val"": ""2""}}}, {""@attrs"": {""name"": ""rect""}, ""rectangle"": {""@attrs"": {""val"": ""0,0,2304,2304""}}}, {""@attrs"": {""name"": ""image type""}, ""string"": {""@attrs"": {""val"": ""C561""}}}, {""@attrs"": {""name"": ""image name""}, ""string"": {""@attrs"": {""val"": """"}}}, {""@attrs"": {""name"": ""cgs on""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""cgs r""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""cgs g""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""cgs b""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""color mode""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""bit depth""}, ""unsigned"": {""@attrs"": {""val"": ""16""}}}, {""@attrs"": {""name"": ""pixel clock""}, ""double"": {""@attrs"": {""val"": ""480""}}}, {""@attrs"": {""name"": ""gain type""}, ""integer"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""z offset""}, ""double"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""tmo""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""async""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""exposure time""}, ""int64"": {""@attrs"": {""val"": ""100001484""}}}, {""@attrs"": {""name"": ""em gain""}, ""double"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""gain""}, ""double"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""sr_strength""}, ""double"": {""@attrs"": {""val"": ""3""}}}, {""@attrs"": {""name"": ""exposure time 2""}, ""int64"": {""@attrs"": {""val"": ""50002256""}}}, {""@attrs"": {""name"": ""em gain 2""}, ""double"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""gain 2""}, ""double"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""sr_strength 2""}, ""double"": {""@attrs"": {""val"": ""3""}}}, {""@attrs"": {""name"": ""sync_multicam""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""acquisition node active MC group gem controller""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""channel name gem controller""}, ""string"": {""@attrs"": {""val"": """"}}}, {""@attrs"": {""name"": ""light path type gem controller""}, ""integer"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""cached channel exposure time gem controller""}, ""int64"": {""@attrs"": {""val"": ""1000000""}}}, {""@attrs"": {""name"": ""cached channel gain gem controller""}, ""double"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""cached channel gain indexed value gem controller""}, ""double"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""cached channel gain type gem controller""}, ""integer"": {""@attrs"": {""val"": ""0""}}}], ""modifier"": {""@attrs"": {""name"": ""Display"", ""nodetype"": ""modifier"", ""nodeid"": ""2"", ""version"": ""1"", ""id"": ""6""}, ""attribute"": [{""@attrs"": {""name"": ""enabled""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""bAutomaticIntensityScaling""}, ""unsigned_short"": {""@attrs"": {""val"": ""1""}}}, {""@attrs"": {""name"": ""dfLeftOverflow""}, ""double"": {""@attrs"": {""val"": ""0.5""}}}, {""@attrs"": {""name"": ""dfRightOverflow""}, ""double"": {""@attrs"": {""val"": ""0.5""}}}, {""@attrs"": {""name"": ""nLower""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""nUpper""}, ""unsigned_short"": {""@attrs"": {""val"": ""4095""}}}, {""@attrs"": {""name"": ""nDisplayMode""}, ""integer"": {""@attrs"": {""val"": ""1""}}}, {""@attrs"": {""name"": ""sLUTName""}, ""string"": {""@attrs"": {""val"": """"}}}]}}, {""@attrs"": {""name"": ""Image"", ""nodetype"": ""command"", ""nodeid"": ""10"", ""version"": ""3"", ""id"": ""7""}, ""attribute"": [{""@attrs"": {""name"": ""binning""}, ""unsigned_short"": {""@attrs"": {""val"": ""1""}}}, {""@attrs"": {""name"": ""full frame size""}, ""point"": {""@attrs"": {""val"": ""2304,2304""}}}, {""@attrs"": {""name"": ""quality""}, ""integer"": {""@attrs"": {""val"": ""2""}}}, {""@attrs"": {""name"": ""rect""}, ""rectangle"": {""@attrs"": {""val"": ""0,0,2304,2304""}}}, {""@attrs"": {""name"": ""image type""}, ""string"": {""@attrs"": {""val"": ""C640""}}}, {""@attrs"": {""name"": ""image name""}, ""string"": {""@attrs"": {""val"": """"}}}, {""@attrs"": {""name"": ""cgs on""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""cgs r""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""cgs g""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""cgs b""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""color mode""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""bit depth""}, ""unsigned"": {""@attrs"": {""val"": ""16""}}}, {""@attrs"": {""name"": ""pixel clock""}, ""double"": {""@attrs"": {""val"": ""480""}}}, {""@attrs"": {""name"": ""gain type""}, ""integer"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""z offset""}, ""double"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""tmo""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""async""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""exposure time""}, ""int64"": {""@attrs"": {""val"": ""199999940""}}}, {""@attrs"": {""name"": ""em gain""}, ""double"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""gain""}, ""double"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""sr_strength""}, ""double"": {""@attrs"": {""val"": ""3""}}}, {""@attrs"": {""name"": ""exposure time 2""}, ""int64"": {""@attrs"": {""val"": ""50002256""}}}, {""@attrs"": {""name"": ""em gain 2""}, ""double"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""gain 2""}, ""double"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""sr_strength 2""}, ""double"": {""@attrs"": {""val"": ""3""}}}, {""@attrs"": {""name"": ""sync_multicam""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""acquisition node active MC group gem controller""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""channel name gem controller""}, ""string"": {""@attrs"": {""val"": """"}}}, {""@attrs"": {""name"": ""light path type gem controller""}, ""integer"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""cached channel exposure time gem controller""}, ""int64"": {""@attrs"": {""val"": ""1000000""}}}, {""@attrs"": {""name"": ""cached channel gain gem controller""}, ""double"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""cached channel gain indexed value gem controller""}, ""double"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""cached channel gain type gem controller""}, ""integer"": {""@attrs"": {""val"": ""0""}}}], ""modifier"": {""@attrs"": {""name"": ""Display"", ""nodetype"": ""modifier"", ""nodeid"": ""2"", ""version"": ""1"", ""id"": ""8""}, ""attribute"": [{""@attrs"": {""name"": ""enabled""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""bAutomaticIntensityScaling""}, ""unsigned_short"": {""@attrs"": {""val"": ""1""}}}, {""@attrs"": {""name"": ""dfLeftOverflow""}, ""double"": {""@attrs"": {""val"": ""0.5""}}}, {""@attrs"": {""name"": ""dfRightOverflow""}, ""double"": {""@attrs"": {""val"": ""0.5""}}}, {""@attrs"": {""name"": ""nLower""}, ""unsigned_short"": {""@attrs"": {""val"": ""0""}}}, {""@attrs"": {""name"": ""nUpper""}, ""unsigned_short"": {""@attrs"": {""val"": ""4095""}}}, {""@attrs"": {""name"": ""nDisplayMode""}, ""integer"": {""@attrs"": {""val"": ""1""}}}, {""@attrs"": {""name"": ""sLUTName""}, ""string"": {""@attrs"": {""val"": """"}}}]}}], ""edges"": {""edge"": [{""@attrs"": {""node1"": ""5"", ""pin1"": ""2"", ""node2"": ""7"", ""pin2"": ""1"", ""id"": ""9""}}, {""@attrs"": {""node1"": ""3"", ""pin1"": ""2"", ""node2"": ""5"", ""pin2"": ""1"", ""id"": ""10""}}]}}, ""edges"": null}, ""edges"": null}, ""graph"": {""figure"": {""@attrs"": {""name"": ""container"", ""nodetype"": ""figure"", ""version"": ""0"", ""nodeid"": ""0""}, ""attribute"": {""@attrs"": {""name"": ""rect""}, ""rectangle"": {""@attrs"": {""val"": ""32,128,576,384""}}}, ""figure"": {""@attrs"": {""name"": ""container"", ""nodetype"": ""figure"", ""version"": ""0"", ""nodeid"": ""1""}, ""attribute"": {""@attrs"": {""name"": ""rect""}, ""rectangle"": {""@attrs"": {""val"": ""0,0,448,160""}}}, ""figure"": [{""@attrs"": {""name"": ""figure"", ""nodetype"": ""figure"", ""version"": ""0"", ""nodeid"": ""3""}, ""attribute"": {""@attrs"": {""name"": ""rect""}, ""rectangle"": {""@attrs"": {""val"": ""0,0,96,96""}}}}, {""@attrs"": {""name"": ""figure"", ""nodetype"": ""figure"", ""version"": ""0"", ""nodeid"": ""5""}, ""attribute"": {""@attrs"": {""name"": ""rect""}, ""rectangle"": {""@attrs"": {""val"": ""128,0,224,96""}}}}, {""@attrs"": {""name"": ""figure"", ""nodetype"": ""figure"", ""version"": ""0"", ""nodeid"": ""7""}, ""attribute"": {""@attrs"": {""name"": ""rect""}, ""rectangle"": {""@attrs"": {""val"": ""256,0,352,96""}}}}]}}}}}",,True,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251205\5_LITHIUM_1uM_24hod_1_Multichannel Z-Stack_20251205_206.oex,.oex
