epoch,phase,train_loss,val_metric,lr_encoder,lr_head,epoch_time_s,train_time_s,val_time_s,best_val_metric,best_epoch,grad_norm_mean,grad_norm_max,train_recon,train_recon_fg,train_fourier,train_sim,train_std,train_cov,train_vicreg,val_recon,val_recon_fg,val_fourier,val_std,val_cov,val_sim,val_vicreg,val_ssl_loss
1,full,0.8460965512597431,1.4002374738886736,0.00015,0.00015,531.3622024059296,461.21655321121216,70.14564919471741,1.4002374738886736,1,0.778776321618704,0.8535047173500061,0.8390198340583165,1.4012191618512302,0.7076717665578895,0.06276863457988655,0.664666556389473,2.371344314088556,0.0,0.8389634121443339,1.4002374738886736,0.7082449405089669,0.6657670989704593,2.423589060847886,0.062494610566735845,0.0,0.8460458591940322
2,full,0.5122696497131864,1.0277651660684226,0.0003,0.0003,544.5374486446381,474.64601588249207,69.891432762146,1.0277651660684226,2,0.2890653260110764,5.437323570251465,0.5082750986031782,1.1407169250652032,0.39945508617155495,0.03954404303770256,0.6634978723353026,7.616742086814133,0.0,0.46536946455061723,1.0277651660684226,0.3892490293668664,0.6621724833612856,5.563577519522773,0.04017943795320492,0.0,0.4692619552358913
3,full,0.46491316411342415,1.0117878648969862,0.0002990568314839864,0.0002990568314839864,531.0254352092743,461.0152645111084,70.0101706981659,1.0117878648969862,3,0.24067602306604385,2.3741939067840576,0.46104783144077915,1.0148942142616881,0.38653323684955304,0.049665134251478074,0.6591305282989465,4.838778901705575,0.0,0.4494499801725581,1.0117878648969862,0.3837747660236082,0.661167571798039,4.814474094317156,0.061478769361684865,0.0,0.45328772773489284
4,full,0.4467849146570231,0.9666604848875515,0.0002962391868272735,0.0002962391868272735,533.2799336910248,463.2556154727936,70.0243182182312,0.9666604848875515,4,0.17884557191485217,0.57533860206604,0.44298397161363834,0.9712604293656032,0.38009433233896506,0.07243088569307414,0.6583065259413391,3.691551449509313,0.0,0.43904055791776536,0.9666604848875515,0.37893207378433524,0.6547193656796995,4.240018267562424,0.07881862929333812,0.0,0.4428298781459458
5,full,0.43854234804553593,0.9454074697793969,0.0002915824995462551,0.0002915824995462551,534.3436994552612,464.40921235084534,69.9344871044159,0.9454074697793969,5,0.15392597332740926,0.4234784245491028,0.43478665090962215,0.949288785241391,0.37556968775308697,0.0837746021104695,0.6585900653806822,3.262150421107983,0.0,0.4324836813021397,0.9454074697793969,0.37458396389864496,0.6626391966561764,3.447378845030559,0.08597788477433477,0.0,0.4362295210937371
6,full,0.43315439407309425,0.9417734894775538,0.0002851453301853628,0.0002851453301853628,535.0548143386841,465.1696729660034,69.88514137268066,0.9417734894775538,6,0.13486037904705217,0.3885842561721802,0.42943127188457686,0.9343881795167058,0.3723122486900966,0.09078182509797372,0.6587373755574947,3.0117956779023323,0.0,0.4283671590729036,0.9417734894775538,0.3722963563485998,0.6668814302642564,3.1141823461090308,0.08728602816517227,0.0,0.43209012191076784
7,full,0.4295993711812897,0.9224933509665411,0.0002770086298842426,0.0002770086298842426,535.1541838645935,465.2767412662506,69.8774425983429,0.9224933509665411,7,0.1180512803992957,0.33310654759407043,0.42589753239157696,0.92441914901768,0.3701838902507468,0.09475916853802957,0.6586335795101549,2.9036065903655564,0.0,0.4248042162777721,0.9224933509665411,0.3699340247301664,0.6628783333704668,2.9094887476612405,0.09231251924510163,0.0,0.4285035560960355
8,full,0.4270892707583694,0.9353237946828207,0.00026727472237020447,0.00026727472237020447,537.6321768760681,467.74292612075806,69.88925075531006,0.9224933509665411,7,0.11064721901136414,0.31217411160469055,0.4234050243480318,0.9175867245880551,0.36842463649313856,0.09642964129436406,0.6584867901352326,2.8798159555483616,0.0,0.42434559467334104,0.9353237946828207,0.3693494425303694,0.6830122528444742,2.2624739900879236,0.08372851648336448,0.0,0.42803908934915696
9,full,0.4255139641058344,0.9275157419955673,0.00025606601717798207,0.00025606601717798207,532.4877936840057,462.55984926223755,69.92794442176819,0.9224933509665411,7,0.10041384340828102,0.23717576265335083,0.4218389831906795,0.9129459978303137,0.36749810924553095,0.0969492779389258,0.6584102837177401,2.878256033957365,0.0,0.42270811715563716,0.9275157419955673,0.3680568255376125,0.6722061386430896,2.892445398701562,0.08837108342831837,0.0,0.42638868568600086
10,full,0.4243428502794909,0.9295962907841816,0.00024352347027881003,0.00024352347027881003,533.9818384647369,464.0776584148407,69.90418004989624,0.9224933509665411,7,0.09130274699471594,0.23484358191490173,0.4206755247413031,0.91042528554635,0.36673257677413823,0.09679540384565329,0.6580595761141148,2.913191740285096,0.0,0.4220727633162973,0.9295962907841816,0.36809066024379455,0.6687542948745875,2.619587378801355,0.09336617405431857,0.0,0.4257536698942599
11,full,0.4234741363300522,0.9161758411333757,0.00022980481147730046,0.00022980481147730046,534.8680095672607,464.9959213733673,69.87208819389343,0.9161758411333757,11,0.08692550664585187,0.1981334537267685,0.41981200313481626,0.9078127003062016,0.3662133077035648,0.09728558670544711,0.6579073593290714,2.899245736532661,0.0,0.4208235624043838,0.9161758411333757,0.3670994070705008,0.6716370634410692,2.6273846378648913,0.09007167571408738,0.0,0.4244945570466599
12,full,0.4226718426759759,0.9125585075161883,0.00021508256086763368,0.00021508256086763368,530.9480173587799,461.1412341594696,69.8067831993103,0.9125585075161883,12,0.07911865664094218,0.19570524990558624,0.41901438794084156,0.9056932689056719,0.36574547156745607,0.09667657581501457,0.6576709371091665,2.9371006660334578,0.0,0.4197134556977645,0.9125585075161883,0.3665345925927738,0.6757998993431312,2.7586666765996224,0.08642575655870391,0.0,0.423378802008099
13,full,0.4220927286681414,0.9067072617834893,0.00019954185929327506,0.00019954185929327506,542.0964636802673,472.1121389865875,69.98432469367981,0.9067072617834893,13,0.07844816123956348,0.1723329871892929,0.4184395017546062,0.904188281607599,0.3653227483274859,0.09601719734206021,0.657480018458891,2.9731024457580952,0.0,0.41914197154667066,0.9067072617834893,0.3661508545783407,0.646031447654761,4.211980557672067,0.10027362453044901,0.0,0.42280347998015544
14,full,0.4214661941923282,0.9038999169920954,0.00018337814009344714,0.00018337814009344714,530.8389632701874,460.92821049690247,69.91075277328491,0.9038999169920954,14,0.07110866333528038,0.16460365056991577,0.41781650027744427,0.9025275475168747,0.3649693698303587,0.09547140404239675,0.6574892431966051,2.9841196548549553,0.0,0.4189257676474714,0.9038999169920954,0.36594167510092546,0.6709160159751413,2.792878390510301,0.08768865174573401,0.0,0.42258518329565076
15,full,0.4210701623014844,0.8949485516202622,0.00016679467141549617,0.00016679467141549617,536.2681035995483,466.3489980697632,69.91910552978516,0.8949485516202622,15,0.07042264056357103,0.17510361969470978,0.4174224496464343,0.9013260421326256,0.3647712911270838,0.09511084923072478,0.6574267918714733,3.0008525620636948,0.0,0.41841165296697386,0.8949485516202622,0.3653984000717384,0.6767071163020848,2.647683522551532,0.08331234335611408,0.0,0.4220656366739872
16,full,0.42072931912242284,0.9030709378961204,0.00015,0.00015,530.872278213501,460.9995701313019,69.8727080821991,0.8949485516202622,15,0.06686057489108578,0.15733037889003754,0.41708163446786184,0.900544125122776,0.3647684585370637,0.09476039821716721,0.6573768023135729,3.0181410893563636,0.0,0.417668380599091,0.9030709378961204,0.36536531488676577,0.6645062724173357,3.3036704218905903,0.08688956797842819,0.0,0.42132203460891465
17,full,0.4201841889874967,0.8956112282863562,0.0001332053285845038,0.0001332053285845038,531.6522908210754,461.0766513347626,70.57563948631287,0.8949485516202622,15,0.06204375138161693,0.13906611502170563,0.4165406296662581,0.8990933903759883,0.36435590531258083,0.09427668017300325,0.6573631353360998,3.027967817982278,0.0,0.417352932518807,0.8956112282863562,0.364941219056862,0.6588746110598246,3.3870665860060907,0.09315235624854691,0.0,0.4210023446647441
18,full,0.4198707622152718,0.903255728131907,0.00011662185990655284,0.00011662185990655284,533.251134634018,463.4649016857147,69.78623294830322,0.8949485516202622,15,0.060588487911577525,0.1466825306415558,0.41622812381102064,0.8983292225770824,0.3642638146228629,0.09439166003732324,0.6573793474391121,3.0190385081315414,0.0,0.4170305083915231,0.903255728131907,0.3650099817969373,0.6602414302203966,3.441041897460458,0.09163863884941967,0.0,0.42068060815046376
19,full,0.41962649892146237,0.903467521575338,0.00010045814070672498,0.00010045814070672498,531.105530500412,461.2782828807831,69.8272476196289,0.8949485516202622,15,0.05911546426643916,0.13371127843856812,0.4159846761710987,0.897701516981713,0.36418226000908066,0.0947701425044972,0.6574203060644858,3.002350344911596,0.0,0.416852653314526,0.903467521575338,0.36507879795083675,0.6602729512873479,3.211738202306959,0.09301368334299125,0.0,0.42050344025455233
20,full,0.41917077153740945,0.899714367977087,8.491743913236628e-05,8.491743913236628e-05,535.3043324947357,465.5332956314087,69.77103686332703,0.8949485516202622,15,inf,inf,0.41553277015109447,0.8966998603496759,0.3638001142346729,0.09473130271793709,0.65735703613046,3.0045474630745606,0.0,0.416393689631264,0.899714367977087,0.3647661914572048,0.6505584875166704,3.8375023465225664,0.09734820538528875,0.0,0.42004135107072654
21,full,0.4190322972266533,0.9026284079620803,7.019518852269953e-05,7.019518852269953e-05,532.4911298751831,462.6003429889679,69.89078688621521,0.8949485516202622,15,0.052773838392047814,0.1176522821187973,0.41539367078437484,0.8961518745612637,0.3638626356511191,0.09492455869732917,0.6574155826666623,2.9878879175797337,0.0,0.4162012584831404,0.9026284079620803,0.36472676759180817,0.6570469685222792,3.4382673582593024,0.09425821716802707,0.0,0.41984852673350903
22,full,0.41874465256244703,0.8876146492750748,5.6476529721189974e-05,5.6476529721189974e-05,531.3455593585968,461.4705607891083,69.87499856948853,0.8876146492750748,22,0.0491971313376813,0.1253913938999176,0.4151068882973912,0.895443478547388,0.36377641594683824,0.09533272394426212,0.6573641526511675,2.978262743033117,0.0,0.4161116565771149,0.8876146492750748,0.3641222286339543,0.6616648375124171,3.224381357575384,0.09282298051360724,0.0,0.41975287913124343
23,full,0.41848819464120784,0.8976746233189163,4.3933982822017876e-05,4.3933982822017876e-05,533.2595534324646,463.4603388309479,69.79921460151672,0.8876146492750748,22,0.04848794733031125,0.09481796622276306,0.414851933357361,0.8949535064570416,0.3636261575023093,0.09542638040006954,0.6572964152517169,2.9680261395718484,0.0,0.41570204913904124,0.8976746233189163,0.3643885034581889,0.6636554034435806,3.1920392691801136,0.0910869100747477,0.0,0.4193459337460246
24,full,0.41819317363193564,0.8955415092804582,3.2725277629795526e-05,3.2725277629795526e-05,535.5127141475677,465.50353169441223,70.00918245315552,0.8876146492750748,22,0.0453291017485573,0.08954822272062302,0.41455876495702665,0.8940183104453957,0.3634408917075345,0.09589364676045968,0.6573182213263183,2.9482495608900594,0.0,0.4156173499310074,0.8955415092804582,0.36415511240129883,0.6653005339673176,3.1141842068105503,0.08985565933916304,0.0,0.4192589004546548
25,full,0.41802447565809847,0.8871836233254217,2.299137011575738e-05,2.299137011575738e-05,531.1138091087341,461.280636548996,69.83317255973816,0.8871836233254217,25,inf,inf,0.41439031992454484,0.893960092131143,0.3634155364898557,0.0960057879355539,0.6573603617381012,2.940542549002992,0.0,0.4155173082858468,0.8871836233254217,0.36387297223155624,0.6403630015930691,4.83295774575017,0.10094894670345933,0.0,0.4191560368031119
26,full,0.4178686315304135,0.8930915712158461,1.4854669814637143e-05,1.4854669814637143e-05,531.4689784049988,461.5411231517792,69.9278552532196,0.8871836233254217,25,0.04065491552796877,0.07671748846769333,0.4142352430174688,0.8934599963324246,0.3633388674028551,0.0962289161484648,0.6573581596095444,2.934742219502865,0.0,0.4151754451258747,0.8930915712158461,0.3640238387861114,0.654821835278313,3.5214245952845773,0.09798985043009698,0.0,0.4188156836274741
27,full,0.4176823799526533,0.8948032651546497,8.417500453744864e-06,8.417500453744864e-06,534.0401296615601,464.1494312286377,69.89069843292236,0.8871836233254217,25,0.0378049694073748,0.07141182571649551,0.41405023369564253,0.893058443804606,0.3632146387823836,0.09661656082072886,0.6573847339115811,2.9223051172069656,0.0,0.41505152390199007,0.8948032651546497,0.36402605135659666,0.6664335540527306,2.8832940145391195,0.09191590389191816,0.0,0.41869178471933816
28,full,0.41763236704299356,0.8948884537254554,3.760813172726457e-06,3.760813172726457e-06,536.3363134860992,466.43721175193787,69.89910173416138,0.8871836233254217,25,inf,inf,0.4139993458878172,0.8926664694621168,0.36330208477835557,0.09645572391213644,0.6573725344192016,2.9196976165241026,0.0,0.41495879793512647,0.8948884537254554,0.3640143161522593,0.653496908104938,3.6833620941005467,0.09715508133316962,0.0,0.41859894083893817
29,full,0.41755350588166584,0.8918636757970432,9.431685160136093e-07,9.431685160136093e-07,530.9158928394318,461.09161257743835,69.82428026199341,0.8871836233254217,25,0.033712457480334745,0.054357241839170456,0.41392127562318776,0.8927085271337156,0.363222968585546,0.09676962592689706,0.6573480284055458,2.9125163660372326,0.0,0.4148810050913677,0.8918636757970432,0.36392215614157597,0.6611849930551317,3.240754573241524,0.09439274697488056,0.0,0.4185202259948288
